disease,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,Energy,yellow_ratio,skewness_x,skewness_y,kurtosis_x,kurtosis_y
1,32.72373962,43.02024841,28.65885925,45.29137292,57.3741785,43.37223629,165.0411867,0.969528098,0.588079035,7.049660038,0.510305281,0,0.076449007,-0.287229454,2.140512613,2.517178366
9,23.70094299,37.69239807,22.83979797,35.05000956,50.57441261,32.59087988,151.5534598,0.96015802,0.59260418,6.869155047,0.525634443,0,0.343848892,0.042569176,2.045270313,2.296878057
3,13.53909302,17.7779541,14.5488739,33.05148134,41.08832077,34.13834899,130.7589725,0.954279536,0.790503535,3.753182999,0.74460803,0,-0.307769718,-0.589094621,1.945868867,1.969213782
6,27.14930725,41.41410828,29.21737671,41.90861306,56.64635565,42.2613368,329.0147412,0.935300264,0.576428132,7.256653203,0.516197363,0,-0.041792407,0.340137356,2.125081984,2.697797349
3,16.75718689,20.60284424,16.90127563,37.41607453,45.11594236,37.32160923,133.7027641,0.961909936,0.773765698,4.018065497,0.719398369,0,-0.120976929,-0.251523882,1.75493332,1.657064505
9,24.9446106,37.2212677,24.10031128,41.14482347,56.70819386,38.80438876,173.3711236,0.965216061,0.634073747,6.387063318,0.567327989,0,0.023736784,-0.101807941,1.967777329,2.108941234
9,27.07023621,45.1709137,23.07414246,37.09429581,57.35666613,31.30631321,140.0265386,0.969660721,0.594739538,6.77151361,0.52696228,0,-0.007132609,-0.28705908,2.062399054,2.183229721
3,16.67701721,23.93136597,17.85263062,33.37077903,44.30896951,35.10012375,159.4810441,0.949782651,0.691488043,5.387611076,0.616367006,0,0.024451983,-0.062438876,1.598801971,2.042799801
1,38.66682434,53.85081482,39.6085968,46.22663778,61.50369927,48.9353964,168.5564941,0.972509151,0.517931412,8.085048699,0.422717112,0,-0.10879567,-0.337300625,2.265155737,2.123293635
1,36.27153015,44.07275391,33.65267944,56.06705726,67.15686633,52.1616703,213.1766268,0.972425985,0.667595153,5.702738617,0.61798918,0,-0.18793013,-0.263677879,2.264724532,2.19311687
0,32.13998413,52.36506653,31.22976685,36.84171767,56.81499356,35.76249512,110.9930225,0.976129958,0.534349866,7.530051658,0.443541302,0,0.054095223,-0.025382238,2.072536117,2.18890904
0,30.01101685,44.59112549,36.78952026,35.47448502,51.41736555,43.10098556,79.43509465,0.980957298,0.574549339,6.852766494,0.482368172,0,0.136326945,-0.231400556,2.173688433,2.247565289
6,30.68283081,46.87602234,37.02597046,39.56959088,55.58995913,46.46724044,275.7628515,0.943983222,0.534732276,7.747777099,0.466565007,0,0.041175725,-0.254105372,2.228589296,2.190699604
9,21.57168579,34.30436707,19.58996582,33.29818681,48.44477292,29.64420454,145.2470308,0.957948355,0.620997782,6.450535024,0.554727209,0,0.044638264,-0.095437826,2.015167894,2.050842788
0,27.11901855,43.43977356,35.97105408,33.23630733,51.20230493,43.18747599,130.0690419,0.967657295,0.566123793,6.973317627,0.487470346,0,0.208025606,-0.318747818,2.179098983,2.220930966
4,22.72361755,30.9236145,18.02879333,40.5415916,54.08410334,32.53592719,84.04100379,0.981417037,0.738627317,4.54793623,0.687860555,0,-0.063260321,-0.124902532,2.185111778,2.084743825
7,29.96183777,51.39479065,26.98016357,33.03676235,53.00916579,30.54632008,129.6145182,0.966834082,0.503503046,7.911570014,0.410343693,0,0.016214292,-0.232310307,2.164646442,2.122690912
7,38.43319702,62.31137085,34.68640137,46.3749305,68.57860673,44.67277349,260.8461551,0.962403376,0.501435216,8.3120154,0.425020977,0,-0.026947203,-0.289850849,2.160338234,2.299461529
7,38.15197754,48.48701477,38.62017822,52.1051676,64.91967516,52.55499954,267.2607865,0.962506063,0.597334807,6.730212543,0.530854259,0,0.315240865,-0.116351488,2.185893143,2.079396102
7,31.13586426,45.98883057,26.5428772,45.80080511,64.17171686,41.26620138,242.2292301,0.961273485,0.616398757,6.623123585,0.553535702,0,0.191178199,-0.34180394,2.183506722,2.297502817
3,37.23490906,53.03440857,42.2149353,47.81040427,62.94319224,53.04030997,208.3542282,0.96812111,0.533227459,7.868666491,0.446630361,0,-0.29640186,-0.213794367,2.347433118,1.969555525
4,23.29718018,34.31350708,24.75643921,37.86547331,52.79854381,39.20403777,175.2321868,0.95986824,0.637979875,6.26426726,0.56797608,0,-0.489344445,-0.154310801,2.796959446,1.812658548
6,31.56716919,41.24537659,27.2610321,49.90520162,61.56230259,45.53906276,327.9911293,0.948058121,0.619889283,6.631190042,0.562280715,0,-0.080196021,-0.078284321,2.215675127,2.053421628
7,29.79690552,44.24551392,29.26170349,44.67447035,62.93857689,44.31663686,219.473269,0.964074863,0.618045366,6.592958613,0.545527996,0,0.10960537,-0.345547203,2.258029514,2.043493577
6,36.02272034,53.42759705,42.69000244,43.30738246,60.46526209,50.16386936,239.059691,0.959034632,0.513928882,8.008395824,0.448664706,0,-0.232769557,-0.268935124,2.005124777,2.244368489
3,10.88858032,15.38563538,9.198867798,31.01260917,41.46293269,25.6702247,49.87815828,0.981284801,0.861736005,2.611910092,0.827986792,0,0.228926872,0.037883797,2.330278766,2.114324141
6,28.43559265,39.28071594,26.99343872,46.72147713,63.23234157,44.69230661,157.7609513,0.975035859,0.683772185,5.488849251,0.618655316,0,-0.294891906,-0.191292902,2.484870494,2.15591319
2,45.68983459,58.47225952,40.76800537,55.93944303,71.20042752,50.0876677,125.3742933,0.984818883,0.596320577,6.398349252,0.521373835,0,0.071577007,-0.340953796,2.27890554,2.1320766
0,34.50395203,57.37858582,33.3901062,39.32994713,59.51038839,37.16030398,153.419853,0.970004274,0.491892043,8.397588315,0.382333077,0,0.221693004,-0.170429499,2.068003089,2.092106299
2,33.31773376,42.09906006,29.42402649,48.82147874,61.32576664,43.1810066,113.6361057,0.981604346,0.675501771,5.206284869,0.605207874,0,-0.030451997,-0.293131822,2.187259681,2.097716012
2,44.0300293,52.71357727,35.23779297,54.93071682,63.61495329,46.90078136,446.7292889,0.935924339,0.520079445,8.075477103,0.473563581,0,0.131000394,-0.232735397,1.972213124,2.115508629
0,29.80963135,44.2308197,35.85542297,38.57578556,55.61516045,45.94119238,117.2534593,0.975932127,0.594556305,6.768332123,0.503304038,0,-0.187510217,-0.197699564,2.434735471,2.077067701
2,33.14064026,41.66950989,28.66329956,48.45689013,59.16884504,42.6521644,271.7036957,0.953567963,0.606512272,6.679668618,0.540883267,0,-0.439434838,-0.243332959,2.700112749,2.180842785
8,17.64082336,29.95777893,15.4083252,35.53872639,56.17689941,31.60178635,227.6886988,0.948449947,0.72856086,4.844525013,0.677965964,0,-0.461472728,-0.208875784,2.680233225,2.089947836
6,17.01190186,25.97428894,15.47485352,31.96221188,46.67294369,29.8358328,133.6152476,0.958887293,0.720779757,4.90845307,0.662947837,0,0.003057284,-0.139413629,2.222772868,2.290526124
6,31.38362122,48.86009216,36.17086792,44.2239735,62.2972172,50.1535558,187.5894332,0.969369681,0.555572767,7.586561933,0.482435126,0,0.111618493,-0.357815798,2.256131771,2.180279892
6,22.33728027,39.30723572,33.47285461,38.47936275,55.31424107,49.76257253,529.5315719,0.891041587,0.576601002,7.351175418,0.506972877,0,0.202365816,-0.22527528,2.181099467,2.097855374
9,39.29972839,65.25506592,30.36985779,43.09759685,63.50745286,33.82099241,186.1180888,0.96759402,0.454950674,8.926349268,0.362749983,0,0.18263445,-0.257659926,1.973001027,2.021406501
0,27.60015869,41.38189697,30.50346375,35.29617782,50.75357327,38.26315325,128.3759608,0.967710682,0.577677244,6.960353201,0.499441787,0,0.027315447,-0.064598713,2.31328073,2.216647514
2,25.73960876,34.74879456,22.7888031,47.68329398,63.57309864,42.40034664,124.6934185,0.980447377,0.755329394,4.232732581,0.713595879,0,-0.004467926,-0.114111164,2.149660576,2.039086456
7,51.943573,72.40934753,51.31745911,55.38304715,72.24379732,54.90655351,354.2166422,0.958084995,0.446577779,9.096675684,0.367439925,0,-0.019393366,-0.202080919,2.135499689,2.074979928
0,42.65293884,64.46255493,49.51599121,41.02345705,60.39545028,47.30648951,121.1007001,0.97841119,0.474616865,8.202701052,0.365859432,0,0.211188915,-0.143672086,2.027720532,2.121805061
7,40.38517761,57.38407898,41.28805542,47.10637492,64.98255796,47.67409951,192.6502332,0.970940519,0.532485575,7.562528087,0.451545427,0,-0.117549085,-0.218764028,2.197015438,2.068100578
1,51.1444397,66.15481567,49.69406128,53.03801627,66.65653011,54.22714665,254.9361258,0.965722639,0.442189039,9.153375149,0.347216929,0,-0.203466256,-0.479880733,2.172665454,2.284979616
6,25.82965088,40.34085083,30.2293396,36.69597037,50.8754391,41.63258179,294.437909,0.928526114,0.529573753,7.973680481,0.453504269,0,0.069461454,-0.352448019,2.217269764,2.265682235
6,31.99707031,45.28181458,28.42132568,45.92992162,60.83990008,42.15013398,332.4986909,0.943272375,0.575903455,7.267323897,0.517304477,0,-0.154618333,-0.028317048,2.070843084,2.093939432
3,26.17411804,37.14671326,24.02651978,43.5350513,59.03328585,39.72815952,148.0495303,0.972633995,0.674413786,5.63340644,0.618087503,0,0.059364874,-0.055332576,2.255287437,2.288368136
4,16.0841217,24.53347778,14.26612854,31.00645312,45.41487972,26.99673935,73.44015694,0.975783451,0.754675565,4.27958867,0.69110025,0,0.19704818,0.087142367,2.006738114,2.405410655
9,19.13388062,29.36053467,20.05145264,35.81232772,47.88616276,35.04215525,186.4378402,0.948572836,0.641010894,6.228906863,0.577552605,0,0.351077462,-0.286040801,2.349756976,2.04727417
7,27.19561768,47.09916687,28.72807312,34.6032281,55.32623066,36.43589839,173.8992458,0.960215185,0.555611912,7.232055485,0.4868106,0,-0.036008093,-0.314674058,2.102674074,2.163680659
6,22.21386719,31.63642883,21.58229065,43.40919162,57.16948415,42.04666093,396.7632598,0.924492511,0.696357376,5.456277427,0.646926961,0,0.01947795,-0.315838633,2.233871032,2.268734781
4,17.69837952,31.23422241,18.76023865,32.58501943,52.45740411,33.31444749,134.4923709,0.965469867,0.702002331,5.222606027,0.643772054,0,-0.057010466,0.009930808,1.9373517,2.297184688
7,43.74848938,57.86375427,37.762146,55.43536866,68.50281697,50.0909205,369.6424979,0.95249481,0.495036057,8.552717652,0.41256281,0,0.030454387,-0.252493915,2.192897724,2.220089701
8,13.49874878,22.09376526,10.64881897,30.10700873,45.03771627,24.70829405,164.4583297,0.943308128,0.740371956,4.688916813,0.681256254,0,-0.195894631,-0.445472609,2.370717405,2.434437212
7,33.52772522,46.95872498,29.66925049,48.84953462,63.87131382,44.65296119,402.3612374,0.938243273,0.572957692,7.34610517,0.508921395,0,0.1300635,-0.19288444,2.311149684,2.199578096
0,51.74191284,73.34487915,49.86070251,50.03033088,69.03700691,48.93308459,148.0630868,0.98002554,0.467938575,8.573128058,0.366009901,0,0.026912595,-0.369546693,2.183918404,2.192088214
2,29.52407837,37.5372467,26.60591125,42.44749097,53.38229357,38.3567684,89.50638829,0.980918142,0.666751702,5.444514939,0.598467536,0,0.033081721,-0.163706506,2.23731965,2.091724272
3,24.50085449,29.5561676,16.0552063,41.47194412,49.22861559,28.4462749,86.64020641,0.978106543,0.689426279,5.479966736,0.611795335,0,0.01263914,-0.08228227,2.158651705,1.367649122
7,33.18728638,47.37440491,29.81811523,49.95052656,67.25690685,46.38504848,276.0163329,0.961172323,0.599659047,6.930008176,0.538230062,0,-0.139294672,-0.287541612,2.300353633,2.407570998
9,25.89091492,40.07801819,24.65455627,40.02009596,56.88986918,37.69304772,181.5880181,0.962891384,0.610243853,6.750086726,0.53751878,0,0.104116325,-0.402670642,2.313864757,2.233121122
9,31.27182007,46.95346069,28.80467224,43.4422838,59.82857286,39.29549199,303.4920845,0.944646807,0.544948653,7.678847288,0.483243696,0,-0.010677101,-0.144694408,2.068934587,2.132800454
3,46.09190369,64.45759583,43.94204712,50.12609732,65.74663975,47.92227713,230.1498028,0.966670033,0.465647604,8.733509315,0.387690381,0,0.056620356,-0.292942094,2.153154373,2.110011102
7,32.54922485,45.50036621,30.10087585,43.53828643,58.7552397,40.86944974,200.0520981,0.963168644,0.590665053,6.810414088,0.525804631,0,-0.041843778,-0.065767936,2.063324435,2.109685955
7,40.14549255,52.56143188,38.70501709,58.87480247,72.74475421,58.11733944,521.020176,0.941798963,0.579800628,7.302132399,0.527445001,0,0.331917503,-0.473607311,2.091642556,2.328509504
6,27.30529785,43.98579407,33.73266602,38.47984472,57.05430396,46.67314715,217.0754378,0.956816362,0.568610019,7.302471501,0.499307267,0,0.085206007,-0.398365406,2.323810212,2.42854298
9,13.61776733,20.69674683,13.57266235,29.30273146,41.3709787,28.90843425,129.3109753,0.950730848,0.756947002,4.309822369,0.719698064,0,-0.199198949,0.248614965,2.204184235,2.722425251
6,23.03578186,35.00524902,27.64982605,37.53623028,52.32897736,44.19213236,200.3112379,0.954449356,0.619943776,6.611216524,0.547003822,0,0.054985162,-0.388928037,2.130237377,2.347129793
8,15.33439636,27.01237488,11.0843811,30.46940071,51.144161,23.01034956,123.1521489,0.96442951,0.752530649,4.362836741,0.702453643,0,-0.075624726,-0.241034271,2.23374526,2.17040878
9,26.71981812,41.56240845,23.4596405,40.0331896,57.11492774,34.91874664,237.721401,0.950968865,0.603904886,6.735152372,0.549718204,0,-0.143928456,-0.14165894,2.051144199,2.125127934
3,28.00216675,44.03869629,32.79647827,32.79086519,48.31697989,37.15204114,212.7399677,0.94045855,0.509909819,7.798832642,0.442543046,0,-0.134541966,0.151252706,2.032771968,1.976280688
0,34.41218567,51.21832275,41.19456482,38.7185649,55.90889389,46.38252532,96.82438177,0.980305052,0.544088362,7.424497685,0.447407342,0,-0.001201985,-0.224315387,2.28095416,2.088907577
0,30.63240051,45.45428467,38.48002625,34.41978687,49.84308891,42.63002783,95.0090148,0.975872304,0.545668879,7.144998637,0.452313739,0,-0.103943359,-0.092250305,2.123826239,2.280903269
7,21.45417786,33.13555908,21.85575867,33.60051131,50.45764283,34.11838509,111.2389882,0.970629281,0.674909419,5.408074601,0.612951177,0,-0.126961988,-0.121218067,2.15399431,2.283430849
3,12.3961792,13.85987854,7.730789185,25.4177126,29.00178845,13.71750161,49.14846895,0.963948239,0.842256794,2.945151734,0.804187205,0,0.612781843,-0.19411226,4.240592636,1.718967422
7,39.57072449,53.30130005,33.87947083,51.78172033,65.93435786,47.07767366,293.5949109,0.958449349,0.541129706,7.831397723,0.465584275,0,-0.015614214,-0.198023458,2.351964109,2.146777302
7,36.76782227,55.41462708,34.37031555,44.24460154,62.23071681,42.88508471,222.6539809,0.962522143,0.495031738,8.434424393,0.401807988,0,0.22328572,-0.122741915,2.117293438,2.082668923
9,24.84793091,40.37475586,21.72564697,34.64325604,51.66492461,30.42757563,170.7277769,0.955655195,0.570869327,7.169354541,0.483755196,0,0.197022335,0.23805377,2.105849925,2.231756248
6,31.76300049,43.48976135,28.18180847,48.76048736,65.24492747,43.87644235,211.5394305,0.968433385,0.651957333,5.979804246,0.592431244,0,0.167550766,-0.504080124,2.286337575,2.438105801
0,28.51409912,49.98240662,39.55802917,30.48793391,50.39711603,40.66311488,130.0210135,0.965110269,0.49554493,8.006409151,0.400166106,0,0.031984793,-0.213168898,2.110689556,2.208977766
0,28.27645874,44.20275879,33.19552612,32.90853625,48.92617745,38.16359641,111.6798703,0.9694761,0.532324664,7.6584005,0.433552278,0,0.103464867,-0.161445095,2.077011688,1.948177345
5,57.07876587,87.76400757,25.94471741,50.98420612,74.27472356,25.78832843,160.1388694,0.978628139,0.418217843,9.097589871,0.292635911,0,-0.093886416,0.034198787,1.957679575,1.948062302
7,29.24681091,43.02204895,28.72805786,42.33735625,58.34445524,41.89490393,190.8425473,0.964174279,0.589565854,7.063407071,0.51754966,0,-0.011279965,-0.050288843,2.150931002,2.159679495
5,28.91365051,46.62480164,28.82397461,35.61638944,53.81566512,35.38193908,200.9050889,0.952669241,0.535714539,7.503238558,0.462762042,0,0.067075845,-0.104548458,2.312009241,2.552319236
5,32.71484375,46.6516571,26.40730286,45.68576911,62.85540365,37.71727802,187.9813265,0.968668393,0.601384164,6.715557826,0.530718259,0,-0.340944097,-0.182126198,2.091066223,2.286603304
6,23.70896912,35.16558838,22.60804749,39.68198361,57.46636471,37.82240898,135.2019066,0.972843828,0.704314842,5.065481304,0.650005453,0,-0.104706289,-0.254614489,2.31648046,2.291596291
9,31.38743591,46.54600525,33.06607056,37.97627916,53.65247462,39.23878113,129.6873913,0.970870114,0.534999386,7.703056873,0.44355868,0,0.020684382,-0.185582853,2.007144529,2.056696983
3,38.97821045,52.48106384,33.44024658,49.88630061,63.65852771,43.11600938,204.3320264,0.968500214,0.547232802,7.582121232,0.472783265,0,0.004364667,-0.10106243,2.156570178,2.319152267
0,27.85272217,41.81893921,30.87879944,35.37447213,51.25042658,38.64356885,130.4131166,0.967795156,0.571528738,7.029600451,0.484307741,0,0.22811352,-0.091079627,2.247278545,2.226189111
0,36.53901672,50.91551208,39.92527771,37.68129156,50.56858341,41.99791114,126.6691883,0.969410084,0.483476535,8.22616243,0.388336869,0,0.114877567,-0.282801449,2.163779841,2.129949697
7,22.0969696,35.8842926,24.43435669,35.38655872,53.56425049,38.87366262,174.1521311,0.959410126,0.652692926,5.966353913,0.600844435,0,-0.20695633,-0.136470612,2.202675269,2.188108483
7,29.5057373,45.17573547,30.95704651,39.27751951,57.93641427,40.80955078,148.2573498,0.970741353,0.591282694,6.754034057,0.51909397,0,0.033812267,-0.205666458,2.226305224,2.007768997
9,34.5791626,54.49893188,40.42565918,43.44082568,61.92543911,47.76451167,322.9809603,0.945667718,0.490599146,8.483613513,0.415742876,0,0.114965519,-0.029334252,2.160295536,2.259011846
2,27.16365051,36.46110535,23.24107361,41.37403667,52.71347949,37.14911447,272.514584,0.939608516,0.613302591,6.639795966,0.553781841,0,-0.03737272,-0.356105643,1.999296904,2.307908962
4,32.74137878,42.63871765,29.33383179,50.68581261,59.71656188,49.96508126,292.5225442,0.952581368,0.585530518,7.024844156,0.50943398,0,0.111260772,-0.507165608,2.114189051,2.088625566
9,36.23223877,58.16947937,44.91421509,41.03783649,60.11723199,47.57576832,320.9797923,0.942281548,0.452963989,8.971528868,0.372750892,0,-0.058615798,-0.274472888,2.027132155,2.058970312
1,36.67755127,52.12628174,36.19480896,49.85737716,67.97375463,49.90592589,279.3730377,0.961724551,0.568216106,7.290150788,0.491350466,0,0.173093982,-0.142448544,2.374047438,2.012755383
6,17.70144653,24.44081116,16.37747192,38.34399046,51.83387224,35.59866936,132.7407854,0.968599259,0.786724373,3.820304569,0.745354809,0,0.193022291,-0.28417933,2.692608118,2.260539898
6,29.84918213,37.28245544,26.12669373,52.32223487,63.40126549,47.38227584,324.8396145,0.952180105,0.689878866,5.516516064,0.643938204,0,0.110037912,-0.252366634,2.114922183,2.215070322
